% Module: Plotter Math Tracking, ID: c0p1t5p1cfm0
% Devices: DEV5081
% Time: 2024/03/28 07:03:48
% Cursor Area Average,  /local/math/dev5081/c0p1t5p1cfm0p0/_dev5081_imps_0_sample:Bias/cursorarea.avg
% Time (s), Average (V)
% Cursor Area Average,  /local/math/dev5081/c0p1t5p1cfm0p0/_dev5081_imps_0_sample:Param0/cursorarea.avg
% Time (s), Average (Ohm)
% Cursor Area Average,  /local/math/dev5081/c0p1t5p1cfm0p0/_dev5081_imps_0_sample:Param1/cursorarea.avg
% Time (s), Average (F)
-1132.192; -1
-1132.095; -1
-1131.989; -1
-1131.445; -1
-1131.408; -1
-1131.373; -1
-1131.302; -1
-1131.191; -1
-1131.093; -1
-1130.991; -1
-1130.889; -1
-1130.791; -1
-1130.685; -1
-1130.592; -1
-1130.5; -1
-1130.39; -1
-1130.296; -1
-1130.187; -1
-1130.075; -1
-1129.986; -1
-1129.883; -1
-1129.788; -1
-1129.705; -1
-1129.586; -1
-1129.496; -1
-1129.384; -1
-1128.846; -1
-1128.765; -1
-1128.734; -1
-1128.592; -1
-1128.489; -1
-1128.397; -1
-1128.303; -1
-1128.197; -1
-1128.094; -1
-1127.992; -1
-1127.886; -1
-1127.794; -1
-1127.694; -1
-1127.592; -1
-1127.504; -1
-1127.392; -1
-1127.296; -1
-1127.188; -1
-1127.087; -1
-1126.99; -1
-1126.883; -1
-1126.776; -1
-1126.7; -1
-1126.127; -1
-1126.088; -1
-1125.986; -1
-1125.864; -1
-1125.792; -1
-1125.695; -1
-1125.598; -1
-1125.506; -1
-1125.394; -1
-1125.306; -1
-1125.2; -1
-1125.091; -1
-1124.994; -1
-1124.904; -1
-1124.773; -1
-1124.685; -1
-1124.592; -1
-1124.501; -1
-1124.387; -1
-1124.295; -1
-1124.19; -1
-1124.1; -1
-1123.99; -1
-1123.898; -1
-1123.341; -1
-1123.303; -1
-1123.269; -1
-1123.193; -1
-1123.095; -1
-1122.993; -1
-1122.891; -1
-1122.794; -1
-1122.674; -1
-1122.597; -1
-1122.495; -1
-1122.394; -1
-1122.292; -1
-1122.192; -1
-1122.085; -1
-1121.993; -1
-1121.903; -1
-1121.793; -1
-1121.701; -1
-1121.136; -1
-1121.101; -1
-1121.069; -1
-1121; -1
-1120.9; -1
-1120.783; -1
-1120.699; -1
-1120.582; -1
-1120.484; -1
-1120.386; -1
-1120.304; -1
-1120.187; -1
-1120.08; -1
-1119.942; -1
-1119.896; -1
-1119.794; -1
-1119.705; -1
-1119.593; -1
-1119.506; -1
-1119.392; -1
-1119.294; -1
-1119.192; -1
-1119.104; -1
-1118.991; -1
-1118.901; -1
-1118.336; -1
-1118.258; -1
-1118.223; -1
-1118.095; -1
-1117.99; -1
-1117.9; -1
-1117.786; -1
-1117.694; -1
-1117.576; -1
-1117.454; -1
-1117.4; -1
-1117.307; -1
-1117.185; -1
-1117.105; -1
-1116.987; -1
-1116.893; -1
-1116.786; -1
-1116.695; -1
-1116.596; -1
-1116.501; -1
-1116.395; -1
-1116.275; -1
-1116.192; -1
-1115.615; -1
-1115.578; -1
-1115.484; -1
-1115.399; -1
-1115.285; -1
-1115.189; -1
-1115.091; -1
-1114.993; -1
-1114.896; -1
-1114.802; -1
-1114.696; -1
-1114.596; -1
-1114.484; -1
-1114.399; -1
-1114.298; -1
-1114.173; -1
-1114.09; -1
-1114.005; -1
-1113.886; -1
-1113.792; -1
-1113.704; -1
-1113.586; -1
-1113.487; -1
-1113.392; -1
-1112.826; -1
-1112.791; -1
-1112.697; -1
-1112.601; -1
-1112.5; -1
-1112.399; -1
-1112.3; -1
-1112.174; -1
-1112.099; -1
-1111.985; -1
-1111.898; -1
-1111.79; -1
-1111.681; -1
-1111.586; -1
-1111.495; -1
-1111.39; -1
-1111.303; -1
-1111.185; -1
-1110.637; -1
-1110.602; -1
-1110.564; -1
-1110.49; -1
-1110.388; -1
-1110.294; -1
-1110.197; -1
-1110.066; -1
-1109.996; -1
-1109.906; -1
-1109.791; -1
-1109.702; -1
-1109.589; -1
-1109.487; -1
-1109.387; -1
-1109.284; -1
-1109.191; -1
-1109.094; -1
-1108.99; -1
-1108.897; -1
-1108.79; -1
-1108.697; -1
-1108.587; -1
-1108.495; -1
-1107.915; -1
-1107.825; -1
-1107.79; -1
-1107.698; -1
-1107.595; -1
-1107.504; -1
-1107.392; -1
-1107.289; -1
-1107.195; -1
-1107.101; -1
-1106.991; -1
-1106.901; -1
-1106.788; -1
-1106.698; -1
-1106.582; -1
-1106.485; -1
-1106.389; -1
-1106.294; -1
-1106.183; -1
-1105.651; -1
-1105.651; -1
-1105.493; -1
-1105.385; -1
-1105.291; -1
-1105.186; -1
-1105.092; -1
-1104.996; -1
-1104.892; -1
-1104.796; -1
-1104.691; -1
-1104.595; -1
-1104.498; -1
-1104.394; -1
-1104.292; -1
-1104.186; -1
-1104.1; -1
-1103.993; -1
-1103.894; -1
-1103.792; -1
-1103.699; -1
-1103.571; -1
-1103.026; -1
-1102.994; -1
-1102.895; -1
-1102.8; -1
-1102.701; -1
-1102.599; -1
-1102.497; -1
-1102.395; -1
-1102.297; -1
-1102.192; -1
-1102.095; -1
-1101.995; -1
-1101.892; -1
-1101.797; -1
-1101.695; -1
-1101.58; -1
-1101.506; -1
-1101.378; -1
-1101.291; -1
-1101.193; -1
-1101.096; -1
-1100.99; -1
-1100.9; -1
-1100.792; -1
-1100.247; -1
-1100.208; -1
-1100.156; -1
-1100.097; -1
-1099.999; -1
-1099.899; -1
-1099.801; -1
-1099.695; -1
-1099.596; -1
-1099.472; -1
-1099.383; -1
-1099.296; -1
-1099.184; -1
-1099.096; -1
-1098.986; -1
-1098.894; -1
-1098.795; -1
-1098.693; -1
-1098.595; -1
-1098.5; -1
-1097.928; -1
-1097.891; -1
-1097.8; -1
-1097.695; -1
-1097.606; -1
-1097.478; -1
-1097.376; -1
-1097.299; -1
-1097.186; -1
-1097.098; -1
-1096.988; -1
-1096.898; -1
-1096.788; -1
-1096.695; -1
-1096.605; -1
-1096.495; -1
-1096.385; -1
-1096.295; -1
-1096.205; -1
-1096.105; -1
-1095.986; -1
-1095.905; -1
-1095.345; -1
-1095.27; -1
-1095.238; -1
-1095.084; -1
-1094.992; -1
-1094.901; -1
-1094.792; -1
-1094.701; -1
-1094.589; -1
-1094.499; -1
-1094.387; -1
-1094.297; -1
-1094.188; -1
-1094.099; -1
-1093.987; -1
-1093.9; -1
-1093.789; -1
-1093.696; -1
-1093.579; -1
-1093.496; -1
-1093.378; -1
-1093.283; -1
-1093.183; -1
-1093.095; -1
-1092.985; -1
-1092.443; -1
-1092.408; -1
-1092.377; -1
-1092.29; -1
-1092.199; -1
-1092.102; -1
-1092.001; -1
-1091.902; -1
-1091.803; -1
-1091.702; -1
-1091.603; -1
-1091.501; -1
-1091.399; -1
-1091.297; -1
-1091.176; -1
-1091.1; -1
-1090.989; -1
-1090.899; -1
-1090.788; -1
-1090.703; -1
-1090.585; -1
-1090.495; -1
-1090.385; -1
-1090.293; -1
-1090.184; -1
-1089.638; -1
-1089.6; -1
-1089.484; -1
-1089.398; -1
-1089.305; -1
-1089.202; -1
-1089.084; -1
-1088.993; -1
-1088.902; -1
-1088.792; -1
-1088.701; -1
-1088.595; -1
-1088.5; -1
-1088.391; -1
-1088.299; -1
-1088.192; -1
-1088.099; -1
-1087.988; -1
-1087.891; -1
-1087.321; -1
-1087.28; -1
-1087.19; -1
-1087.071; -1
-1086.987; -1
-1086.904; -1
-1086.798; -1
-1086.705; -1
-1086.592; -1
-1086.506; -1
-1086.38; -1
-1086.299; -1
-1086.196; -1
-1086.102; -1
-1085.993; -1
-1085.89; -1
-1085.793; -1
-1085.694; -1
-1085.59; -1
-1085.499; -1
-1085.389; -1
-1085.297; -1
-1085.189; -1
-1085.097; -1
-1084.494; -1
-1084.455; -1
-1084.387; -1
-1084.299; -1
-1084.198; -1
-1084.099; -1
-1084.004; -1
-1083.902; -1
-1083.806; -1
-1083.705; -1
-1083.598; -1
-1083.491; -1
-1083.4; -1
-1083.304; -1
-1083.202; -1
-1083.103; -1
-1082.987; -1
-1082.902; -1
-1082.339; -1
-1082.299; -1
-1082.248; -1
-1082.175; -1
-1082.096; -1
-1081.998; -1
-1081.899; -1
-1081.788; -1
-1081.669; -1
-1081.57; -1
-1081.507; -1
-1081.396; -1
-1081.291; -1
-1081.154; -1
-1081.047; -1
-1081.006; -1
-1080.881; -1
-1080.792; -1
-1080.696; -1
-1080.583; -1
-1080.45; -1
-1080.353; -1
-1080.302; -1
-1080.191; -1
-1079.625; -1
-1079.564; -1
-1079.428; -1
-1079.384; -1
-1079.3; -1
-1079.183; -1
-1079.061; -1
-1078.927; -1
-1078.884; -1
-1078.778; -1
-1078.692; -1
-1078.604; -1
-1078.493; -1
-1078.385; -1
-1078.288; -1
-1078.156; -1
-1078.055; -1
-1078.007; -1
-1077.9; -1
-1077.784; -1
-1077.65; -1
-1077.601; -1
-1077.502; -1
-1076.917; -1
-1076.875; -1
-1076.725; -1
-1076.658; -1
-1076.571; -1
-1076.463; -1
-1076.391; -1
-1076.286; -1
-1076.158; -1
-1076.048; -1
-1075.988; -1
-1075.899; -1
-1075.762; -1
-1075.652; -1
-1075.584; -1
-1075.494; -1
-1075.383; -1
-1075.275; -1
-1074.665; -1
-1074.582; -1
-1074.525; -1
-1074.392; -1
-1074.304; -1
-1074.201; -1
-1074.063; -1
-1073.928; -1
-1073.879; -1
-1073.789; -1
-1073.69; -1
-1073.578; -1
-1073.498; -1
-1073.399; -1
-1073.286; -1
-1073.175; -1
-1073.052; -1
-1072.991; -1
-1072.887; -1
-1072.801; -1
-1072.664; -1
-1072.008; -1
-1071.958; -1
-1071.897; -1
-1071.794; -1
-1071.699; -1
-1071.589; -1
-1071.493; -1
-1071.405; -1
-1071.291; -1
-1071.201; -1
-1071.093; -1
-1071.002; -1
-1070.902; -1
-1070.793; -1
-1070.701; -1
-1070.602; -1
-1070.467; -1
-1070.383; -1
-1070.268; -1
-1070.168; -1
-1070.092; -1
-1069.981; -1
-1069.898; -1
-1069.786; -1
-1069.24; -1
-1069.203; -1
-1069.16; -1
-1068.996; -1
-1068.903; -1
-1068.789; -1
-1068.689; -1
-1068.552; -1
-1068.486; -1
-1068.377; -1
-1068.296; -1
-1068.184; -1
-1068.09; -1
-1067.984; -1
-1067.9; -1
-1067.792; -1
-1067.685; -1
-1067.591; -1
-1067.498; -1
-1067.387; -1
-1067.297; -1
-1067.19; -1
-1067.098; -1
-1066.987; -1
-1066.426; -1
-1066.346; -1
-1066.303; -1
-1066.197; -1
-1066.084; -1
-1065.996; -1
-1065.887; -1
-1065.795; -1
-1065.688; -1
-1065.595; -1
-1065.492; -1
-1065.393; -1
-1065.305; -1
-1065.19; -1
-1065.088; -1
-1064.995; -1
-1064.889; -1
-1064.338; -1
-1064.26; -1
-1064.227; -1
-1064.092; -1
-1063.991; -1
-1063.885; -1
-1063.789; -1
-1063.696; -1
-1063.587; -1
-1063.494; -1
-1063.407; -1
-1063.295; -1
-1063.185; -1
-1063.095; -1
-1062.994; -1
-1062.892; -1
-1062.796; -1
-1062.69; -1
-1062.592; -1
-1062.492; -1
-1062.395; -1
-1062.286; -1
-1061.727; -1
-1061.687; -1
-1061.596; -1
-1061.487; -1
-1061.395; -1
-1061.302; -1
-1061.203; -1
-1061.099; -1
-1061.001; -1
-1060.898; -1
-1060.808; -1
-1060.699; -1
-1060.594; -1
-1060.491; -1
-1060.394; -1
-1060.268; -1
-1060.193; -1
-1060.095; -1
-1059.993; -1
-1059.893; -1
-1059.795; -1
-1059.701; -1
-1059.133; -1
-1059.099; -1
-1058.987; -1
-1058.892; -1
-1058.8; -1
-1058.702; -1
-1058.602; -1
-1058.498; -1
-1058.397; -1
-1058.277; -1
-1058.185; -1
-1058.088; -1
-1057.988; -1
-1057.904; -1
-1057.787; -1
-1057.704; -1
-1057.595; -1
-1057.497; -1
-1057.396; -1
-1057.3; -1
-1057.197; -1
-1057.105; -1
-1056.519; -1
-1056.478; -1
-1056.399; -1
-1056.303; -1
-1056.17; -1
-1056.098; -1
-1055.986; -1
-1055.899; -1
-1055.79; -1
-1055.697; -1
-1055.588; -1
-1055.487; -1
-1055.387; -1
-1055.292; -1
-1055.186; -1
-1055.094; -1
-1054.986; -1
-1054.896; -1
-1054.788; -1
-1054.686; -1
-1054.6; -1
-1054.493; -1
-1054.397; -1
-1054.306; -1
-1053.69; -1
-1053.653; -1
-1053.587; -1
-1053.503; -1
-1053.391; -1
-1053.3; -1
-1053.191; -1
-1053.098; -1
-1052.99; -1
-1052.893; -1
-1052.787; -1
-1052.701; -1
-1052.588; -1
-1052.497; -1
-1052.384; -1
-1052.298; -1
-1052.189; -1
-1052.08; -1
-1051.989; -1
-1051.898; -1
-1051.808; -1
-1051.695; -1
-1051.587; -1
-1051.494; -1
-1050.917; -1
-1050.877; -1
-1050.793; -1
-1050.692; -1
-1050.6; -1
-1050.492; -1
-1050.397; -1
-1050.291; -1
-1050.195; -1
-1050.089; -1
-1049.989; -1
-1049.889; -1
-1049.785; -1
-1049.7; -1
-1049.587; -1
-1049.499; -1
-1049.389; -1
-1049.3; -1
-1048.718; -1
-1048.684; -1
-1048.595; -1
-1048.498; -1
-1048.4; -1
-1048.294; -1
-1048.2; -1
-1048.097; -1
-1047.982; -1
-1047.905; -1
-1047.795; -1
-1047.702; -1
-1047.592; -1
-1047.493; -1
-1047.39; -1
-1047.288; -1
-1047.191; -1
-1047.101; -1
-1046.991; -1
-1046.898; -1
-1046.789; -1
-1046.686; -1
-1046.589; -1
-1046.498; -1
-1045.905; -1
-1045.814; -1
-1045.814; -1
-1045.593; -1
-1045.503; -1
-1045.393; -1
-1045.295; -1
-1045.196; -1
-1045.092; -1
-1044.994; -1
-1044.887; -1
-1044.793; -1
-1044.691; -1
-1044.593; -1
-1044.503; -1
-1044.389; -1
-1044.301; -1
-1044.189; -1
-1043.631; -1
-1043.55; -1
-1043.47; -1
-1043.386; -1
-1043.298; -1
-1043.186; -1
-1043.098; -1
-1042.986; -1
-1042.897; -1
-1042.797; -1
-1042.694; -1
-1042.597; -1
-1042.491; -1
-1042.401; -1
-1042.296; -1
-1042.197; -1
-1042.094; -1
-1041.998; -1
-1041.904; -1
-1041.798; -1
-1041.705; -1
-1041.572; -1
-1041.49; -1
-1041.393; -1
-1041.302; -1
-1040.729; -1
-1040.729; -1
-1040.498; -1
-1040.399; -1
-1040.298; -1
-1040.199; -1
-1040.099; -1
-1039.996; -1
-1039.899; -1
-1039.798; -1
-1039.692; -1
-1039.591; -1
-1039.481; -1
-1039.383; -1
-1039.286; -1
-1039.195; -1
-1039.092; -1
-1039.002; -1
-1038.892; -1
-1038.8; -1
-1038.707; -1
-1038.599; -1
-1038.492; -1
-1037.942; -1
-1037.905; -1
-1037.873; -1
-1037.79; -1
-1037.703; -1
-1037.603; -1
-1037.486; -1
-1037.391; -1
-1037.298; -1
-1037.189; -1
-1037.099; -1
-1036.986; -1
-1036.896; -1
-1036.787; -1
-1036.695; -1
-1036.595; -1
-1036.498; -1
-1036.396; -1
-1036.296; -1
-1036.195; -1
-1035.633; -1
-1035.591; -1
-1035.476; -1
-1035.392; -1
-1035.298; -1
-1035.192; -1
-1035.102; -1
-1034.99; -1
-1034.899; -1
-1034.791; -1
-1034.702; -1
-1034.588; -1
-1034.499; -1
-1034.407; -1
-1034.297; -1
-1034.185; -1
-1034.1; -1
-1034.002; -1
-1033.898; -1
-1033.787; -1
-1033.704; -1
-1033.596; -1
-1033.48; -1
-1032.912; -1
-1032.869; -1
-1032.795; -1
-1032.698; -1
-1032.604; -1
-1032.506; -1
-1032.405; -1
-1032.299; -1
-1032.203; -1
-1032.09; -1
-1031.997; -1
-1031.9; -1
-1031.801; -1
-1031.7; -1
-1031.603; -1
-1031.5; -1
-1031.376; -1
-1031.295; -1
-1031.186; -1
-1030.638; -1
-1030.595; -1
-1030.5; -1
-1030.406; -1
-1030.306; -1
-1030.197; -1
-1030.106; -1
-1030.001; -1
-1029.905; -1
-1029.803; -1
-1029.706; -1
-1029.601; -1
-1029.503; -1
-1029.405; -1
-1029.284; -1
-1029.193; -1
-1029.102; -1
-1028.993; -1
-1028.898; -1
-1028.787; -1
-1028.699; -1
-1028.592; -1
-1028.496; -1
-1028.389; -1
-1028.297; -1
-1027.725; -1
-1027.685; -1
-1027.589; -1
-1027.494; -1
-1027.395; -1
-1027.295; -1
-1027.19; -1
-1027.104; -1
-1026.994; -1
-1026.903; -1
-1026.795; -1
-1026.706; -1
-1026.594; -1
-1026.499; -1
-1026.39; -1
-1026.306; -1
-1026.194; -1
-1026.105; -1
-1025.99; -1
-1025.429; -1
-1025.383; -1
-1025.296; -1
-1025.171; -1
-1025.094; -1
-1024.988; -1
-1024.894; -1
-1024.796; -1
-1024.695; -1
-1024.58; -1
-1024.505; -1
-1024.397; -1
-1024.288; -1
-1024.197; -1
-1024.089; -1
-1023.991; -1
-1023.902; -1
-1023.794; -1
-1023.693; -1
-1023.595; -1
-1023.486; -1
-1023.39; -1
-1023.3; -1
-1023.168; -1
-1022.62; -1
-1022.577; -1
-1022.482; -1
-1022.398; -1
-1022.298; -1
-1022.197; -1
-1022.097; -1
-1021.983; -1
-1021.897; -1
-1021.8; -1
-1021.694; -1
-1021.602; -1
-1021.492; -1
-1021.395; -1
-1021.293; -1
-1021.176; -1
-1021.1; -1
-1020.992; -1
-1020.89; -1
-1020.791; -1
-1020.69; -1
-1020.588; -1
-1020.5; -1
-1019.915; -1
-1019.871; -1
-1019.784; -1
-1019.697; -1
-1019.595; -1
-1019.496; -1
-1019.391; -1
-1019.298; -1
-1019.197; -1
-1019.066; -1
-1018.987; -1
-1018.896; -1
-1018.782; -1
-1018.694; -1
-1018.597; -1
-1018.488; -1
-1018.396; -1
-1018.288; -1
-1018.196; -1
-1018.094; -1
-1017.985; -1
-1017.899; -1
-1017.786; -1
-1017.224; -1
-1017.18; -1
-1017.09; -1
-1016.97; -1
-1016.899; -1
-1016.79; -1
-1016.701; -1
-1016.591; -1
-1016.496; -1
-1016.391; -1
-1016.285; -1
-1016.189; -1
-1016.097; -1
-1015.985; -1
-1015.907; -1
-1015.785; -1
-1015.693; -1
-1015.578; -1
-1015.507; -1
-1014.907; -1
-1014.81; -1
-1014.775; -1
-1014.685; -1
-1014.593; -1
-1014.489; -1
-1014.392; -1
-1014.307; -1
-1014.188; -1
-1014.1; -1
-1013.993; -1
-1013.883; -1
-1013.787; -1
-1013.701; -1
-1013.59; -1
-1013.499; -1
-1013.386; -1
-1013.299; -1
-1013.185; -1
-1013.096; -1
-1012.985; -1
-1012.894; -1
-1012.776; -1
-1012.694; -1
-1012.103; -1
-1012.061; -1
-1011.987; -1
-1011.894; -1
-1011.804; -1
-1011.691; -1
-1011.604; -1
-1011.493; -1
-1011.398; -1
-1011.299; -1
-1011.201; -1
-1011.1; -1
-1011.001; -1
-1010.892; -1
-1010.785; -1
-1010.689; -1
-1010.592; -1
-1010.496; -1
-1010.388; -1
-1009.82; -1
-1009.777; -1
-1009.691; -1
-1009.584; -1
-1009.496; -1
-1009.4; -1
-1009.292; -1
-1009.199; -1
-1009.093; -1
-1008.996; -1
-1008.905; -1
-1008.781; -1
-1008.702; -1
-1008.595; -1
-1008.488; -1
-1008.395; -1
-1008.296; -1
-1008.183; -1
-1008.099; -1
-1007.992; -1
-1007.897; -1
-1007.79; -1
-1007.687; -1
-1007.589; -1
-1007.495; -1
-1006.91; -1
-1006.87; -1
-1006.795; -1
-1006.68; -1
-1006.596; -1
-1006.486; -1
-1006.397; -1
